id_venda;cod_vendedor;cod_produto;cod_departamento;dtc_venda;qtd_venda;val_venda;num_nota
618;7;6;1;24/09/2014;3;550;1015
619;11;5;2;09/11/2015;2;2125.99;741
620;2;8;1;06/11/2014;3;875;659
621;7;18;2;17/06/2015;1;850;413
622;9;3;1;12/12/2015;3;342.09;1237
623;12;12;3;17/10/2014;1;5.3;1086
624;9;15;4;17/04/2014;2;98.5;484
625;10;8;5;24/02/2015;1;875;871
626;7;14;1;21/10/2015;1;25;1497
627;7;4;2;06/06/2015;3;1300;1487
628;5;10;2;15/03/2014;3;2.15;1169
629;1;5;1;23/05/2014;1;2125.99;426
630;2;14;1;21/03/2014;2;25;873
631;12;3;4;10/07/2014;3;342.09;1486
632;11;2;5;24/05/2014;1;25.9;1121
633;6;1;6;14/08/2015;3;25.15;460
634;7;8;6;10/07/2014;1;875;154
635;2;16;3;05/12/2014;2;135;910
636;1;11;4;27/07/2015;2;0.5;869
637;8;14;2;25/10/2015;1;25;276
638;5;8;3;21/12/2014;3;875;1352
639;8;7;2;24/08/2015;2;52.9;1081
640;11;1;1;23/04/2014;1;25.15;1197
641;12;4;4;22/05/2015;3;1300;580
642;3;4;2;14/10/2015;3;1300;196
643;8;3;2;02/12/2015;3;342.09;951
644;3;6;5;03/09/2014;3;550;85
645;4;8;2;15/04/2014;1;875;844
646;12;9;3;06/12/2015;3;12.25;520
647;3;6;6;04/10/2014;2;550;1017
648;7;5;1;14/11/2014;2;2125.99;1069
649;12;16;4;25/06/2015;3;135;107
650;2;15;2;05/01/2015;2;98.5;555
651;5;11;2;02/11/2014;3;0.5;728
652;3;16;2;05/11/2015;2;135;1304
653;4;23;4;16/08/2015;3;300;1084
654;5;15;3;10/11/2015;2;98.5;514
655;10;22;2;18/12/2014;2;1600;1239
656;5;21;2;11/05/2014;2;2100;932
657;3;12;3;26/01/2015;3;5.3;1047
658;2;21;4;24/02/2015;2;2100;1475
659;6;15;4;22/08/2015;3;98.5;598
660;11;9;3;05/03/2014;1;12.25;18
661;6;11;3;04/04/2015;2;0.5;1132
662;12;13;5;26/11/2014;3;3.2;841
663;11;13;5;21/03/2015;2;3.2;284
664;1;6;5;13/01/2015;3;550;530
665;3;9;3;27/08/2014;2;12.25;1006
666;9;17;1;21/05/2014;3;1075;1256
667;1;5;2;27/02/2014;1;2125.99;37
668;10;1;6;22/04/2015;1;25.15;1235
669;10;23;1;14/07/2014;1;300;861
670;8;13;6;06/01/2014;3;3.2;1446
671;2;8;1;17/05/2014;1;875;364
672;3;11;4;14/07/2015;1;0.5;500
673;6;11;2;13/09/2014;2;0.5;78
674;6;6;4;24/03/2015;2;550;792
675;4;21;4;06/09/2014;1;2100;352
676;1;2;3;09/12/2014;3;25.9;1323
677;6;4;3;16/12/2014;3;1300;513
678;6;18;4;28/10/2015;3;850;1314
679;4;22;5;23/12/2015;3;1600;744
680;7;1;3;22/02/2014;2;25.15;83
681;1;19;1;17/02/2014;1;1500;1126
682;6;15;6;01/07/2015;1;98.5;667
683;9;10;5;26/07/2014;3;2.15;817
684;3;17;5;20/12/2015;1;1075;31
685;10;17;1;12/01/2015;3;1075;733
686;9;3;4;25/10/2014;3;342.09;1488
687;11;20;5;25/10/2014;2;350;158
688;7;13;4;20/03/2015;3;3.2;320
689;1;3;5;05/10/2014;1;342.09;979
690;1;5;4;07/01/2014;3;2125.99;755
691;12;15;2;25/09/2015;3;98.5;1396
692;5;10;2;06/08/2014;2;2.15;146
693;11;13;2;14/01/2015;3;3.2;748
694;2;9;6;12/04/2014;2;12.25;116
695;3;15;3;26/03/2014;1;98.5;970
696;11;10;4;19/10/2014;2;2.15;599
697;9;3;6;08/03/2015;2;342.09;902
698;6;1;3;14/12/2014;3;25.15;401
699;1;22;3;09/07/2015;3;1600;1068
700;12;14;3;02/03/2014;2;25;1051
701;12;12;2;24/12/2014;2;5.3;889
702;7;22;6;06/10/2015;3;1600;1418
703;9;8;6;11/07/2014;2;875;1077
704;6;7;6;14/09/2014;1;52.9;1436
705;1;15;2;27/09/2015;1;98.5;413
706;11;8;2;10/07/2014;3;875;663
707;3;14;4;07/06/2015;1;25;1140
708;1;17;2;23/10/2014;3;1075;969
709;1;15;2;07/06/2015;3;98.5;884
710;3;13;1;15/04/2014;1;3.2;160
711;8;8;3;04/03/2015;3;875;766
712;9;14;2;12/04/2015;3;25;502
713;11;12;3;11/07/2015;1;5.3;89
714;4;1;5;13/08/2014;1;25.15;629
715;12;14;4;18/06/2014;2;25;696
716;7;17;4;05/09/2015;3;1075;620
717;2;5;3;08/08/2015;1;2125.99;662
718;8;22;6;06/01/2014;3;1600;420
719;9;10;6;21/06/2014;3;2.15;453
720;12;13;4;20/02/2015;2;3.2;741
721;1;5;5;14/06/2015;2;2125.99;1449
722;6;21;1;26/10/2015;3;2100;545
723;7;17;1;25/07/2015;2;1075;451
724;7;8;1;22/10/2014;3;875;976
725;3;7;4;23/08/2014;2;52.9;633
726;10;12;3;05/02/2015;2;5.3;1186
727;6;20;6;22/11/2014;2;350;860
728;1;6;2;02/02/2014;1;550;118
729;2;2;4;27/10/2015;1;25.9;1252
730;10;22;5;20/02/2014;1;1600;106
731;11;23;5;05/11/2015;3;300;1002
732;12;12;3;09/03/2014;3;5.3;1217
733;11;13;3;26/07/2015;3;3.2;992
734;6;14;4;08/03/2014;2;25;869
735;1;3;6;06/06/2015;3;342.09;584
736;12;5;6;12/11/2015;2;2125.99;275
737;11;12;4;14/06/2014;1;5.3;1238
738;9;20;3;06/10/2014;2;350;749
739;9;19;2;13/09/2015;1;1500;1052
740;8;15;1;16/08/2015;2;98.5;1411
741;1;1;3;22/10/2014;1;25.15;239
742;3;13;4;09/01/2015;2;3.2;1373
743;3;15;4;20/11/2015;2;98.5;1084
744;8;1;4;02/05/2014;2;25.15;1053
745;9;10;3;12/02/2014;3;2.15;220
746;4;21;3;04/01/2014;3;2100;215
747;1;13;2;13/11/2014;2;3.2;251
748;7;21;6;01/07/2014;3;2100;480
749;12;20;6;26/12/2014;2;350;754
750;1;9;2;12/10/2014;1;12.25;1171
751;9;16;4;02/10/2014;3;135;386
752;12;2;2;12/10/2015;1;25.9;775
753;11;14;1;08/03/2015;3;25;1464
754;9;1;3;28/02/2014;2;25.15;242
755;1;4;5;08/07/2015;3;1300;1090
756;10;2;4;10/05/2014;2;25.9;923
757;5;23;2;15/04/2014;3;300;766
758;5;7;1;07/07/2015;2;52.9;1465
759;3;7;1;07/06/2014;3;52.9;1083
760;4;15;2;22/02/2015;3;98.5;1492
761;7;9;6;28/11/2015;1;12.25;426
762;9;6;2;27/05/2015;3;550;997
763;10;7;4;11/01/2015;1;52.9;858
764;1;21;6;05/06/2015;2;2100;1425
765;1;3;2;21/04/2014;2;342.09;208
766;4;18;3;16/07/2015;3;850;48
767;11;2;3;10/04/2014;2;25.9;1089
768;3;13;3;08/07/2015;1;3.2;1080
769;5;6;3;15/11/2014;3;550;812
770;10;4;6;12/08/2015;2;1300;1025
771;4;13;4;12/02/2014;1;3.2;731
772;2;17;6;18/05/2014;2;1075;100
773;10;22;2;10/06/2015;2;1600;22
774;9;11;5;28/03/2014;1;0.5;30
775;11;22;2;14/02/2014;2;1600;946
776;3;10;1;28/07/2014;3;2.15;77
777;4;11;4;09/05/2015;1;0.5;834
778;9;8;3;04/01/2014;2;875;1222
779;8;6;6;07/05/2014;2;550;965
780;9;17;4;09/03/2014;1;1075;380
781;3;12;1;06/08/2015;2;5.3;437
782;11;3;6;21/08/2014;1;342.09;684
783;2;9;2;27/08/2015;1;12.25;279
784;6;12;1;15/12/2015;3;5.3;320
785;2;15;1;15/06/2014;1;98.5;373
786;4;5;4;04/08/2015;2;2125.99;584
787;12;10;5;19/09/2014;2;2.15;388
788;6;16;5;17/09/2014;2;135;160
789;8;4;4;04/01/2014;2;1300;1461
790;1;12;3;16/05/2014;3;5.3;733
791;4;23;4;26/06/2014;2;300;913
792;4;17;6;28/08/2015;2;1075;46
793;11;12;4;09/11/2014;2;5.3;527
794;8;9;4;25/01/2014;3;12.25;327
795;6;8;6;25/06/2014;1;875;356
796;2;1;5;24/12/2014;1;25.15;1144
797;6;9;3;19/02/2014;1;12.25;879
798;9;22;5;17/10/2014;3;1600;1361
799;2;7;1;18/08/2014;3;52.9;795
800;1;18;1;11/04/2015;2;850;698
801;12;7;1;27/03/2015;2;52.9;287
802;7;1;3;21/07/2015;1;25.15;526
803;8;11;2;06/03/2015;3;0.5;945
804;8;12;5;12/11/2014;1;5.3;1185
805;3;10;3;26/10/2014;1;2.15;128
806;8;2;1;10/12/2015;3;25.9;471
807;3;15;3;11/04/2015;2;98.5;155
808;10;14;4;24/05/2015;2;25;1104
809;12;20;5;17/05/2014;3;350;916
810;12;15;6;07/05/2015;3;98.5;793
811;7;7;1;20/02/2014;1;52.9;97
812;4;10;3;11/05/2014;3;2.15;697
813;11;13;3;21/01/2015;3;3.2;55
814;9;4;1;11/02/2014;1;1300;249
815;8;1;4;01/03/2014;2;25.15;1069
816;6;9;2;01/10/2014;2;12.25;135
817;3;4;2;07/12/2014;2;1300;875
818;10;14;4;11/06/2015;2;25;246
819;12;23;1;16/02/2015;2;300;371
820;10;3;3;18/08/2015;2;342.09;1202
821;10;15;5;24/04/2015;1;98.5;831
822;10;9;2;27/04/2015;3;12.25;371
823;8;17;5;16/06/2015;1;1075;1151
824;12;19;1;25/04/2015;1;1500;241
825;8;10;3;07/05/2015;3;2.15;1386
826;8;19;6;12/09/2015;1;1500;142
827;3;1;3;10/02/2015;1;25.15;375
828;1;20;6;13/12/2015;3;350;1371
829;3;5;1;09/08/2014;3;2125.99;451
830;5;22;6;18/10/2014;1;1600;1325
831;10;15;4;13/11/2014;3;98.5;364
832;11;23;6;13/06/2014;1;300;236
833;6;6;1;18/01/2014;2;550;1304
834;9;22;6;16/05/2015;1;1600;948
835;9;16;5;18/06/2015;2;135;1435
836;8;17;1;14/04/2014;1;1075;931
837;7;13;2;15/06/2014;2;3.2;797
838;5;7;5;11/07/2014;1;52.9;246
839;6;11;3;24/05/2014;3;0.5;1440
840;4;3;1;06/09/2014;2;342.09;364
841;11;10;3;24/03/2014;2;2.15;647
842;3;1;3;06/05/2014;1;25.15;1240
843;12;9;3;21/08/2014;1;12.25;424
844;11;1;2;10/06/2014;2;25.15;3
845;3;23;3;22/06/2015;3;300;235
846;12;15;4;05/04/2014;3;98.5;90
847;7;2;2;02/02/2015;2;25.9;1485
848;7;21;1;04/01/2015;2;2100;19
849;12;11;4;23/01/2014;1;0.5;89
850;11;3;6;18/05/2014;2;342.09;1139
851;11;7;4;16/12/2014;2;52.9;880
852;7;2;6;20/03/2015;1;25.9;963
853;5;18;1;01/05/2015;1;850;823
854;9;7;6;28/04/2015;3;52.9;843
855;8;5;2;23/11/2014;1;2125.99;1482
856;10;4;5;27/03/2015;2;1300;545
857;2;23;4;19/09/2015;2;300;1467
858;9;17;4;16/08/2015;1;1075;1006
859;8;23;6;11/03/2014;2;300;922
860;3;6;5;12/07/2014;1;550;166
861;8;9;3;12/06/2015;1;12.25;1476
862;9;7;1;09/11/2015;2;52.9;1297
863;9;11;6;01/07/2014;3;0.5;1071
864;9;2;5;19/11/2015;1;25.9;564
865;7;19;6;14/09/2014;1;1500;1401
866;8;18;2;28/02/2015;3;850;172
867;12;13;4;28/07/2015;3;3.2;1240
868;9;5;2;25/11/2015;3;2125.99;814
869;6;4;3;10/10/2015;1;1300;166
870;12;6;3;21/02/2015;2;550;1135
871;5;19;2;01/01/2014;3;1500;742
872;1;19;4;11/11/2015;2;1500;177
873;8;4;6;13/02/2015;1;1300;256
874;8;19;6;05/08/2015;3;1500;876
875;7;21;4;23/03/2015;1;2100;248
876;1;12;2;06/09/2015;2;5.3;727
877;4;9;3;10/09/2015;2;12.25;1087
878;7;11;5;16/12/2015;1;0.5;1154
879;5;5;2;02/04/2015;1;2125.99;1233
880;12;11;4;06/10/2015;2;0.5;806
881;8;15;1;27/02/2014;3;98.5;439
882;11;20;4;18/12/2015;2;350;1393
883;7;23;4;08/02/2014;3;300;714
884;5;14;4;23/08/2014;1;25;1032
885;7;3;4;14/01/2014;1;342.09;1470
886;6;3;2;14/04/2015;3;342.09;825
887;2;10;6;06/12/2014;1;2.15;1053
888;10;2;5;07/10/2014;2;25.9;1440
889;3;14;5;20/04/2015;1;25;1064
890;2;20;6;20/07/2014;1;350;7
891;3;7;4;18/01/2015;2;52.9;62
892;12;8;5;05/07/2014;3;875;1211
893;10;8;2;13/02/2015;2;875;1183
894;1;6;4;17/10/2015;3;550;1456
895;6;23;4;03/10/2015;3;300;394
896;11;18;3;16/06/2015;3;850;563
897;9;23;2;27/01/2014;3;300;1017
898;8;16;3;24/04/2014;1;135;828
899;8;23;3;01/12/2015;2;300;599
900;7;20;6;17/07/2015;2;350;355
901;10;13;2;05/05/2015;1;3.2;776
902;3;17;6;27/10/2014;1;1075;387
903;5;2;1;08/05/2014;3;25.9;1109
904;8;3;5;05/10/2014;2;342.09;560
905;1;13;6;09/04/2014;2;3.2;1492
906;2;4;4;24/09/2014;2;1300;1425
907;7;23;2;10/01/2015;2;300;1485
908;8;10;3;19/05/2014;1;2.15;635
909;4;23;1;17/06/2015;2;300;1002
910;7;16;6;14/02/2015;2;135;1493
911;8;1;2;04/11/2014;1;25.15;980
912;12;22;5;14/06/2015;3;1600;542
913;10;11;3;10/02/2015;3;0.5;1002
914;1;9;4;17/11/2015;1;12.25;1325
915;1;2;1;08/08/2014;2;25.9;135
916;10;7;4;01/12/2015;2;52.9;9
917;11;17;6;20/08/2015;2;1075;170
918;6;1;6;19/05/2014;3;25.15;1063
919;3;23;5;14/06/2014;3;300;485
920;11;20;6;10/12/2014;3;350;990
921;12;8;3;11/05/2014;3;875;252
922;8;19;6;06/01/2014;2;1500;1488
923;6;8;5;04/07/2015;3;875;1348
924;5;23;1;02/06/2015;1;300;47
925;6;1;1;20/09/2015;2;25.15;1382
926;2;2;4;13/10/2015;3;25.9;996
927;12;8;3;22/07/2014;2;875;1241
928;2;7;6;09/10/2014;3;52.9;528
929;8;14;5;01/12/2015;2;25;897
930;5;22;2;18/01/2015;2;1600;1245
931;2;9;3;01/06/2014;3;12.25;354
932;10;2;3;04/10/2015;3;25.9;215
933;11;23;5;13/07/2014;1;300;638
934;4;10;1;14/03/2014;2;2.15;660
935;12;6;4;02/12/2015;3;550;92
936;10;23;1;25/12/2014;3;300;1156
937;7;6;5;26/09/2014;2;550;1300
938;8;23;2;28/11/2014;1;300;98
939;5;10;1;26/02/2015;3;2.15;1245
940;5;16;5;05/08/2014;3;135;431
941;12;9;6;03/09/2014;2;12.25;569
942;4;10;6;08/09/2014;1;2.15;1158
943;7;1;4;05/03/2015;1;25.15;536
944;10;1;1;21/08/2015;1;25.15;166
945;7;1;5;25/09/2014;3;25.15;1156
946;3;6;3;28/09/2015;2;550;681
947;7;11;1;27/01/2014;2;0.5;199
948;9;10;2;20/03/2015;1;2.15;1173
949;6;6;3;11/05/2015;3;550;253
950;5;22;4;10/08/2014;3;1600;197
951;9;11;1;25/01/2014;2;0.5;1132
952;6;14;5;01/07/2014;2;25;781
953;11;8;2;04/09/2015;2;875;1187
954;8;6;5;13/03/2014;1;550;707
955;9;17;4;21/12/2015;2;1075;782
956;8;5;4;21/01/2015;1;2125.99;1207
957;6;5;3;26/12/2014;2;2125.99;1274
958;10;4;6;11/04/2014;1;1300;549
959;5;7;6;19/03/2015;2;52.9;1340
960;8;5;2;23/01/2015;1;2125.99;960
961;4;5;4;06/05/2014;3;2125.99;21
962;9;22;3;03/02/2015;2;1600;211
963;5;16;5;05/06/2015;2;135;642
964;8;19;4;05/05/2015;2;1500;1007
965;3;2;5;27/10/2015;3;25.9;1366
966;12;5;2;28/11/2014;2;2125.99;438
967;7;5;2;01/07/2014;1;2125.99;1270
968;10;15;6;27/04/2014;1;98.5;909
969;2;10;1;16/10/2015;1;2.15;439
970;1;13;5;03/11/2014;2;3.2;1483
971;7;1;5;22/09/2014;2;25.15;1455
972;2;14;2;02/10/2015;1;25;963
973;12;3;5;07/09/2014;1;342.09;585
974;10;23;5;19/04/2014;1;300;745
975;1;9;6;16/11/2014;1;12.25;288
976;5;18;6;01/01/2014;3;850;361
977;11;17;5;03/02/2014;2;1075;1144
978;11;4;3;23/08/2014;1;1300;751
979;11;7;5;08/02/2014;2;52.9;1003
980;4;20;5;16/02/2015;2;350;75
981;7;5;6;14/04/2015;3;2125.99;593
982;11;18;2;01/11/2014;1;850;197
983;2;13;4;28/06/2014;1;3.2;818
984;5;22;3;13/12/2014;1;1600;1361
985;12;18;5;01/10/2015;1;850;534
986;6;20;5;21/01/2014;1;350;813
987;12;14;2;04/09/2014;2;25;402
988;7;11;6;06/01/2014;3;0.5;272
989;3;6;3;24/07/2015;2;550;1297
990;12;9;2;06/10/2015;1;12.25;1358
991;4;17;2;06/05/2014;1;1075;175
992;6;14;1;08/03/2014;1;25;1220
993;8;23;1;19/07/2014;2;300;1387
994;4;16;5;08/11/2015;2;135;32
995;6;14;5;16/01/2015;2;25;891
996;10;20;1;25/08/2014;3;350;1055
997;2;2;3;02/02/2015;1;25.9;485
998;5;14;6;10/08/2014;2;25;590
999;7;12;6;20/11/2014;1;5.3;1166
1000;5;2;6;16/09/2015;3;25.9;1312
1001;6;16;3;13/06/2015;3;135;424
1002;1;22;3;06/01/2014;3;1600;1404
1003;6;4;1;14/09/2014;3;1300;1121
1004;12;1;5;08/02/2015;1;25.15;866
1005;9;18;4;19/11/2014;1;850;1335
1006;11;4;6;07/05/2014;1;1300;465
1007;8;10;1;19/12/2015;2;2.15;865
1008;1;3;6;26/06/2014;2;342.09;829
1009;7;1;3;25/05/2014;2;25.15;5
1010;9;11;2;06/09/2015;2;0.5;974
1011;11;4;5;19/03/2015;2;1300;629
1012;11;22;2;04/08/2015;1;1600;470
1013;9;23;6;16/02/2014;2;300;626
1014;8;7;5;13/11/2015;1;52.9;380
1015;5;5;6;28/06/2015;1;2125.99;1106
1016;2;11;6;12/01/2014;2;0.5;1192
1017;6;9;5;10/04/2015;1;12.25;47
1018;2;5;5;27/05/2014;2;2125.99;1451
1019;1;18;4;01/10/2014;1;850;431
1020;1;10;4;26/06/2015;1;2.15;1353
1021;11;21;1;21/11/2015;3;2100;1207
1022;12;14;1;15/01/2015;1;25;1151
1023;9;11;3;21/06/2014;2;0.5;1383
1024;1;21;5;17/03/2014;1;2100;1337
1025;8;22;4;11/12/2015;1;1600;947
1026;7;9;2;08/07/2015;1;12.25;452
1027;9;15;2;12/03/2014;2;98.5;480
1028;1;7;6;22/06/2015;3;52.9;823
1029;8;15;6;28/04/2014;1;98.5;1477
1030;6;15;5;11/10/2015;3;98.5;286
1031;7;20;2;04/04/2015;2;350;1453
1032;5;13;1;13/09/2015;2;3.2;517
1033;2;12;5;02/02/2014;1;5.3;1220
1034;3;16;5;18/01/2014;2;135;401
1035;5;8;6;17/02/2014;3;875;929
1036;7;8;1;04/03/2015;2;875;181
1037;3;11;6;07/11/2014;3;0.5;1432
1038;6;15;2;10/02/2014;3;98.5;447
1039;8;18;1;18/01/2014;1;850;983
1040;3;12;3;28/08/2015;3;5.3;765
1041;9;21;6;16/07/2015;2;2100;4
1042;9;17;1;16/05/2015;2;1075;1120
1043;11;19;1;07/07/2014;3;1500;1045
1044;9;16;5;25/03/2015;3;135;48
1045;9;12;1;15/11/2014;1;5.3;932
1046;9;15;3;02/11/2015;2;98.5;1191
1047;12;11;3;13/07/2015;2;0.5;1466
1048;9;17;4;09/11/2014;1;1075;509
1049;1;10;6;05/09/2014;2;2.15;168
1050;9;1;4;28/04/2015;2;25.15;888
1051;1;7;2;19/12/2014;3;52.9;1233
1052;11;4;1;13/01/2014;1;1300;1053
1053;4;1;2;14/07/2014;2;25.15;1491
1054;1;19;1;07/12/2015;2;1500;589
1055;12;6;6;17/05/2014;2;550;889
1056;8;1;4;24/04/2015;2;25.15;332
1057;12;12;6;28/01/2014;2;5.3;486
1058;12;9;4;22/06/2015;3;12.25;813
1059;3;2;6;18/07/2014;1;25.9;863
1060;6;22;1;27/05/2014;1;1600;1484
1061;7;17;6;23/10/2014;3;1075;1321
1062;9;19;5;16/08/2015;3;1500;626
1063;3;13;1;06/07/2014;1;3.2;694
1064;4;8;1;11/11/2015;2;875;288
1065;10;9;3;05/06/2015;3;12.25;418
1066;7;5;6;18/09/2015;2;2125.99;1132
1067;9;13;5;22/03/2014;1;3.2;298
1068;11;5;3;15/06/2014;1;2125.99;1243
1069;12;1;6;18/07/2014;1;25.15;446
1070;12;10;5;27/12/2015;2;2.15;770
1071;3;16;3;10/06/2015;1;135;926
1072;9;17;5;19/09/2015;1;1075;1042
1073;11;13;3;15/12/2014;3;3.2;133
1074;8;16;6;03/04/2014;3;135;994
1075;8;4;5;17/05/2015;3;1300;1227
1076;11;7;1;09/01/2015;2;52.9;1164
1077;1;18;5;20/08/2014;3;850;1489
1078;3;23;1;06/02/2014;1;300;421
1079;3;11;4;04/03/2015;3;0.5;342
1080;7;22;2;07/07/2014;2;1600;800
1081;2;12;6;25/12/2014;2;5.3;40
1082;9;21;2;15/02/2015;2;2100;1376
1083;2;13;2;25/04/2014;3;3.2;1469
1084;1;1;1;27/06/2015;2;25.15;1437
1085;8;3;6;21/06/2015;3;342.09;579
1086;8;13;1;21/04/2014;1;3.2;541
1087;6;17;6;05/06/2014;3;1075;859
1088;5;12;4;25/04/2014;3;5.3;1326
1089;5;12;6;14/01/2015;1;5.3;1348
1090;5;17;1;15/01/2015;3;1075;35
1091;9;17;6;12/10/2015;2;1075;1306
1092;11;5;2;11/05/2014;3;2125.99;7
1093;11;13;2;26/03/2015;2;3.2;548
1094;11;17;1;24/09/2015;1;1075;1171
1095;12;1;6;18/12/2015;2;25.15;1191
1096;6;2;4;02/06/2014;2;25.9;110
1097;4;16;6;27/03/2014;1;135;277
1098;3;1;2;17/09/2015;2;25.15;1479
1099;9;4;3;15/11/2014;2;1300;923
1100;4;19;6;27/11/2015;2;1500;166
1101;12;4;2;22/09/2015;3;1300;638
1102;8;19;3;06/08/2014;3;1500;1102
1103;3;20;4;26/11/2015;3;350;714
1104;2;16;2;23/06/2014;1;135;718
1105;9;9;6;19/05/2014;2;12.25;888
1106;12;6;3;22/07/2014;1;550;127
1107;1;20;4;25/04/2014;1;350;349
1108;8;9;2;14/04/2014;2;12.25;204
1109;3;7;2;18/01/2014;1;52.9;1238
1110;3;11;5;06/11/2015;2;0.5;1477
1111;3;17;5;19/09/2014;1;1075;446
1112;2;19;4;09/11/2015;1;1500;705
1113;5;19;6;02/05/2014;2;1500;954
1114;5;13;2;22/09/2014;2;3.2;1388
1115;7;16;5;24/03/2014;1;135;1352
1116;2;6;1;10/08/2014;1;550;480
1117;5;12;6;23/04/2015;3;5.3;355
1118;12;20;5;14/03/2014;2;350;244
1119;2;16;4;06/10/2014;2;135;201
1120;4;21;4;08/12/2015;1;2100;341
1121;10;15;4;25/12/2015;3;98.5;393
1122;10;10;5;23/07/2014;2;2.15;1036
1123;5;15;3;22/08/2014;1;98.5;1219
1124;9;5;4;28/07/2014;2;2125.99;723
1125;8;8;1;06/02/2015;2;875;412
1126;11;21;6;26/01/2014;2;2100;968
1127;5;8;6;22/04/2014;2;875;803
1128;10;19;2;22/03/2014;2;1500;1178
1129;11;9;3;26/02/2015;3;12.25;1408
1130;12;6;3;09/09/2015;1;550;1059
1131;12;23;3;17/01/2015;2;300;590
1132;6;14;3;17/11/2015;2;25;1043
1133;3;22;5;28/03/2014;2;1600;993
1134;1;22;3;15/03/2014;3;1600;1450
1135;6;23;4;06/04/2015;1;300;714
1136;11;5;3;23/09/2014;3;2125.99;989
1137;3;21;6;28/03/2015;3;2100;1409
1138;5;11;5;17/09/2015;3;0.5;201
1139;7;8;1;02/02/2014;3;875;147
1140;12;14;2;23/11/2014;2;25;941
1141;1;22;1;20/08/2015;2;1600;1387
1142;6;7;6;20/06/2014;2;52.9;151
1143;2;14;5;22/08/2014;2;25;172
1144;1;9;2;11/12/2015;3;12.25;670
1145;8;11;1;02/01/2015;3;0.5;1499
1146;4;10;4;21/12/2014;2;2.15;234
1147;11;1;5;03/04/2015;1;25.15;1063
1148;8;17;2;18/08/2015;2;1075;798
1149;5;8;1;20/03/2014;1;875;948
1150;12;14;2;17/05/2015;1;25;1441
1151;2;8;2;08/12/2015;3;875;826
1152;12;22;3;27/12/2015;1;1600;1287
1153;1;11;1;04/11/2014;1;0.5;877
1154;12;10;1;25/04/2015;1;2.15;712
1155;7;20;2;07/11/2014;3;350;312
1156;7;21;4;05/09/2014;2;2100;485
1157;11;5;6;01/11/2014;2;2125.99;1409
1158;6;9;6;21/04/2014;2;12.25;1192
1159;8;10;6;28/05/2014;1;2.15;378
1160;10;9;4;25/07/2014;1;12.25;224
1161;8;9;6;14/03/2015;2;12.25;1162
1162;12;14;1;03/01/2015;1;25;326
1163;12;12;2;28/02/2015;1;5.3;1258
1164;7;3;4;05/08/2014;3;342.09;1214
1165;7;18;2;04/01/2014;1;850;1321
1166;9;13;4;16/11/2014;2;3.2;1259
1167;12;4;1;01/03/2014;3;1300;519
1168;9;23;4;09/06/2014;2;300;1295
1169;9;13;6;27/11/2015;2;3.2;862
1170;8;3;1;11/07/2014;1;342.09;1252
1171;4;12;4;07/02/2015;3;5.3;66
1172;4;7;4;08/01/2014;2;52.9;1469
1173;11;10;3;22/05/2014;1;2.15;603
1174;1;21;6;04/06/2014;2;2100;362
1175;8;23;2;10/10/2015;1;300;591
1176;1;12;1;02/05/2015;1;5.3;1396
1177;5;13;2;18/01/2014;2;3.2;667
1178;12;19;3;08/08/2015;2;1500;1294
1179;12;11;3;07/03/2015;2;0.5;456
1180;9;21;4;26/10/2014;2;2100;883
1181;6;11;1;13/11/2014;3;0.5;83
1182;6;8;5;16/02/2015;3;875;1248
1183;2;20;2;25/02/2015;3;350;321
1184;1;2;1;26/02/2015;2;25.9;834
1185;10;16;3;03/08/2014;3;135;946
1186;7;11;1;11/10/2015;2;0.5;219
1187;8;11;1;19/08/2014;2;0.5;888
1188;7;1;1;08/04/2015;3;25.15;1141
1189;12;5;1;14/06/2014;2;2125.99;1181
1190;12;10;2;23/10/2014;2;2.15;563
1191;8;20;4;19/12/2015;2;350;602
1192;8;18;3;03/09/2015;2;850;555
1193;7;7;6;07/04/2014;2;52.9;694
1194;4;7;4;21/09/2015;2;52.9;791
1195;11;17;2;19/12/2014;2;1075;1484
1196;2;5;3;11/11/2014;3;2125.99;1111
1197;12;8;3;15/12/2014;3;875;276
1198;4;2;5;28/11/2014;2;25.9;1139
1199;10;10;3;01/12/2015;3;2.15;1442
1200;5;8;5;20/10/2015;3;875;634
1201;10;17;5;18/06/2014;1;1075;417
1202;4;5;5;17/06/2015;1;2125.99;320
1203;5;20;5;02/12/2015;1;350;1003
1204;11;14;5;17/08/2015;1;25;565
1205;4;1;1;12/11/2015;3;25.15;1488
1206;2;20;4;08/09/2015;1;350;1240
1207;7;3;5;04/02/2014;2;342.09;74
1208;2;7;6;15/01/2014;3;52.9;844
1209;6;19;1;17/10/2014;1;1500;1082
1210;10;14;5;04/05/2014;3;25;1486
1211;1;12;4;04/05/2014;3;5.3;754
1212;4;10;4;15/06/2015;3;2.15;1469
1213;2;3;3;16/03/2014;2;342.09;843
1214;12;22;2;16/07/2015;3;1600;422
1215;7;22;6;24/05/2014;3;1600;1229
1216;9;1;5;07/08/2015;3;25.15;547
1217;2;15;5;03/10/2014;2;98.5;127
1218;5;17;1;19/04/2014;2;1075;445
1219;7;23;2;13/11/2015;3;300;1296
1220;5;1;6;17/11/2015;3;25.15;534
1221;11;20;5;09/06/2015;2;350;674
1222;2;2;4;19/09/2015;1;25.9;1239
